index,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
1798,HND,IST,22:05:00,4,07:10:00,05:15:00,5,NH6635,NH,All Nippon Airways,405614,,711858
1799,HND,IST,22:05:00,2,07:10:00,05:15:00,3,NH6635,NH,All Nippon Airways,405614,,
1800,HND,IST,22:05:00,0,07:10:00,05:15:00,1,NH6635,NH,All Nippon Airways,425752,,796644
1801,HND,IST,22:05:00,6,07:10:00,05:15:00,0,NH6635,NH,All Nippon Airways,425752,,802442
1802,HND,IST,22:05:00,5,07:10:00,05:15:00,6,NH6635,NH,All Nippon Airways,425752,,
1803,HND,DEL,09:40:00,6,06:15:00,15:55:00,6,NH837,NH,All Nippon Airways,100298,201841,420945
1804,HND,DEL,09:40:00,4,06:15:00,15:55:00,4,NH837,NH,All Nippon Airways,100298,,396063
1805,HND,DEL,10:45:00,2,05:15:00,16:00:00,2,JL39,JL,Japan Airlines,106921,,395643
1806,HND,DEL,10:45:00,2,05:15:00,16:00:00,2,JL39,JL,Japan Airlines,174703,,395643
1807,HND,DEL,10:45:00,4,05:15:00,16:00:00,4,JL39,JL,Japan Airlines,174703,,395643
1808,HND,DEL,09:40:00,2,06:15:00,15:55:00,2,NH837,NH,All Nippon Airways,175057,193265,395856
1809,HND,DEL,09:40:00,4,06:15:00,15:55:00,4,NH837,NH,All Nippon Airways,175057,,396063
1810,HND,DEL,10:45:00,6,05:15:00,16:00:00,6,JL39,JL,Japan Airlines,181174,,420700
1811,HND,DEL,09:40:00,6,06:15:00,15:55:00,6,NH837,NH,All Nippon Airways,181527,201841,420945
1812,HND,DEL,09:40:00,0,06:15:00,15:55:00,0,NH837,NH,All Nippon Airways,181527,202152,417901
1813,HND,CGK,11:45:00,3,05:20:00,17:05:00,3,GA875,GA,Garuda Indonesia,49432,,177585
1814,HND,CGK,11:45:00,5,05:20:00,17:05:00,5,GA875,GA,Garuda Indonesia,49925,,178343
1815,HND,CGK,10:15:00,4,05:40:00,15:55:00,4,GA9353,GA,Garuda Indonesia,67015,,
1816,HND,CGK,10:15:00,3,05:40:00,15:55:00,3,GA9353,GA,Garuda Indonesia,67015,,
1817,HND,CGK,10:15:00,1,05:40:00,15:55:00,1,GA9353,GA,Garuda Indonesia,87438,,
1818,HND,CGK,10:15:00,6,05:40:00,15:55:00,6,NH855,NH,All Nippon Airways,132187,,
1819,HND,CGK,11:45:00,5,05:20:00,17:05:00,5,JL5011,JL,Japan Airlines,153474,,
1820,HND,CGK,10:15:00,3,05:40:00,15:55:00,3,NH855,NH,All Nippon Airways,156307,150088,344053
1821,HND,CGK,10:15:00,4,05:40:00,15:55:00,4,NH855,NH,All Nippon Airways,156307,150088,220723
1822,HND,CGK,10:15:00,1,05:40:00,15:55:00,1,NH855,NH,All Nippon Airways,156307,,220683
1823,HND,CGK,10:15:00,6,05:40:00,15:55:00,6,NH855,NH,All Nippon Airways,164872,,
1824,HND,CGK,11:45:00,3,05:20:00,17:05:00,3,NH5481,NH,All Nippon Airways,302237,,
1825,HND,CGK,11:45:00,5,05:20:00,17:05:00,5,NH5481,NH,All Nippon Airways,302237,,
1826,HND,SIN,22:55:00,1,06:00:00,04:55:00,2,SQ635,SQ,Singapore Airlines,61611,,307494
1827,HND,SIN,22:55:00,6,06:00:00,04:55:00,0,SQ635,SQ,Singapore Airlines,78507,,
1828,HND,SIN,22:55:00,3,06:00:00,04:55:00,4,SQ635,SQ,Singapore Airlines,78507,,247905
1829,HND,SIN,11:30:00,4,06:10:00,17:40:00,4,JL37,JL,Japan Airlines,80514,140517,212883
1830,HND,SIN,11:30:00,3,06:10:00,17:40:00,3,JL37,JL,Japan Airlines,80514,,213711
1831,HND,SIN,11:30:00,2,06:10:00,17:40:00,2,JL37,JL,Japan Airlines,80654,,
1832,HND,SIN,11:30:00,5,06:10:00,17:40:00,5,JL37,JL,Japan Airlines,80654,,
1833,HND,SIN,10:35:00,2,06:10:00,16:45:00,2,NH841,NH,All Nippon Airways,81729,141078,238775
1834,HND,SIN,11:05:00,3,06:10:00,17:15:00,3,NH841,NH,All Nippon Airways,81749,141078,238775
1835,HND,SIN,11:05:00,4,06:10:00,17:15:00,4,NH841,NH,All Nippon Airways,81749,141078,213444
1836,HND,SIN,11:05:00,5,06:10:00,17:15:00,5,NH841,NH,All Nippon Airways,85501,,238775
1837,HND,SIN,11:05:00,6,06:10:00,17:15:00,6,NH841,NH,All Nippon Airways,120972,,271367
1838,HND,SIN,11:30:00,1,06:10:00,17:40:00,1,JL37,JL,Japan Airlines,131001,140517,212991
1839,HND,SIN,11:30:00,5,06:10:00,17:40:00,5,JL37,JL,Japan Airlines,151991,,
1840,HND,SIN,11:30:00,3,06:10:00,17:40:00,3,JL37,JL,Japan Airlines,151991,,213711
1841,HND,SIN,11:30:00,2,06:10:00,17:40:00,2,JL37,JL,Japan Airlines,152168,,
1842,HND,SIN,11:30:00,4,06:10:00,17:40:00,4,JL37,JL,Japan Airlines,152168,140517,212883
1843,HND,SIN,11:05:00,5,06:10:00,17:15:00,5,NH841,NH,All Nippon Airways,152771,,238775
1844,HND,SIN,11:05:00,0,06:10:00,17:15:00,0,NH841,NH,All Nippon Airways,161487,,271367
1845,HND,SIN,11:05:00,6,06:10:00,17:15:00,6,NH841,NH,All Nippon Airways,161487,,271367
1846,HND,SIN,22:55:00,1,06:00:00,04:55:00,2,NH6251,NH,All Nippon Airways,267424,,
1847,HND,SIN,22:55:00,3,06:00:00,04:55:00,4,NH6251,NH,All Nippon Airways,267424,,
1848,HND,SIN,22:55:00,6,06:00:00,04:55:00,0,NH6251,NH,All Nippon Airways,284186,,
1849,HND,BKK,10:35:00,3,04:30:00,15:05:00,3,TG683,TG,Thai Airways,30091,,119147
1850,HND,BKK,10:35:00,2,04:30:00,15:05:00,2,TG683,TG,Thai Airways,30369,,119147
1851,HND,BKK,10:35:00,0,04:30:00,15:05:00,0,TG683,TG,Thai Airways,30369,,119575
1852,HND,BKK,10:35:00,1,04:30:00,15:05:00,1,TG683,TG,Thai Airways,30369,,87131
1853,HND,BKK,10:35:00,4,04:30:00,15:05:00,4,TG683,TG,Thai Airways,32367,,87285
1854,HND,BKK,10:35:00,6,04:30:00,15:05:00,6,TG683,TG,Thai Airways,32698,,
1855,HND,BKK,10:35:00,5,04:30:00,15:05:00,5,TG683,TG,Thai Airways,38162,,
1856,HND,BKK,11:15:00,2,04:25:00,15:40:00,2,PG4154,PG,Bangkok Airways,45409,,
1857,HND,BKK,11:15:00,0,04:25:00,15:40:00,0,PG4154,PG,Bangkok Airways,45409,,114914
1858,HND,BKK,11:15:00,4,04:25:00,15:40:00,4,PG4154,PG,Bangkok Airways,45409,,
1859,HND,BKK,11:15:00,5,04:25:00,15:40:00,5,PG4154,PG,Bangkok Airways,45426,,
1860,HND,BKK,00:35:00,5,04:25:00,05:00:00,5,PG4152,PG,Bangkok Airways,45426,,114466
1861,HND,BKK,00:35:00,3,04:25:00,05:00:00,3,PG4152,PG,Bangkok Airways,45426,,
1862,HND,BKK,11:15:00,3,04:25:00,15:40:00,3,PG4154,PG,Bangkok Airways,45426,,
1863,HND,BKK,11:15:00,1,04:25:00,15:40:00,1,PG4154,PG,Bangkok Airways,45426,,
1864,HND,BKK,10:50:00,3,04:40:00,15:30:00,3,NH847,NH,All Nippon Airways,77603,135589,229948
1865,HND,BKK,10:50:00,5,04:40:00,15:30:00,5,NH847,NH,All Nippon Airways,77603,135589,229789
1866,HND,BKK,00:05:00,4,04:30:00,04:35:00,4,NH849,NH,All Nippon Airways,99912,135589,228359
1867,HND,BKK,00:05:00,5,04:30:00,04:35:00,5,NH849,NH,All Nippon Airways,101980,135589,227918
1868,HND,BKK,00:05:00,1,04:30:00,04:35:00,1,NH849,NH,All Nippon Airways,106631,135589,228005
1869,HND,BKK,11:15:00,4,04:25:00,15:40:00,4,JL31,JL,Japan Airlines,118822,135083,
1870,HND,BKK,11:15:00,5,04:25:00,15:40:00,5,JL31,JL,Japan Airlines,141180,135027,
1871,HND,BKK,00:35:00,3,04:25:00,05:00:00,3,JL33,JL,Japan Airlines,141180,,203750
1872,HND,BKK,11:15:00,3,04:25:00,15:40:00,3,JL31,JL,Japan Airlines,141180,135027,205621
1873,HND,BKK,11:15:00,2,04:25:00,15:40:00,2,JL31,JL,Japan Airlines,141180,135027,
1874,HND,JFK,11:00:00,4,00:05:00,11:05:00,4,JL6,JL,Japan Airlines,207959,283800,564832
1875,HND,JFK,11:00:00,5,00:05:00,11:05:00,5,JL6,JL,Japan Airlines,217289,313424,704546
1876,HND,JFK,11:00:00,3,00:05:00,11:05:00,3,AA8403,AA,American Airlines,226946,,
1877,HND,JFK,11:00:00,3,00:05:00,11:05:00,3,JL6,JL,Japan Airlines,275480,283506,564912
1878,HND,JFK,11:00:00,2,00:05:00,11:05:00,2,JL6,JL,Japan Airlines,275501,,565040
1879,HND,JFK,11:00:00,1,00:05:00,11:05:00,1,JL6,JL,Japan Airlines,275501,283506,564869
1880,HND,JFK,11:00:00,3,00:05:00,11:05:00,3,AA8403,AA,American Airlines,276292,,
1881,HKG,LAX,00:05:00,0,22:30:00,22:35:00,0,AA8933,AA,American Airlines,201884,221851,674709
1882,HKG,LHR,11:05:00,5,07:05:00,18:10:00,5,CX257,CX,Cathay Pacific,153422,218396,647070
1883,HKG,LHR,23:00:00,3,06:40:00,05:40:00,4,CX251,CX,Cathay Pacific,291418,214394,979610
1884,HKG,LHR,23:00:00,5,06:40:00,05:40:00,6,CX251,CX,Cathay Pacific,339806,435340,647070
1885,HKG,LHR,23:00:00,6,06:40:00,05:40:00,0,CX251,CX,Cathay Pacific,340717,435660,649611
1886,HKG,LHR,23:00:00,2,06:40:00,05:40:00,3,CX251,CX,Cathay Pacific,340893,,649611
1887,HKG,LHR,23:00:00,1,06:40:00,05:40:00,2,CX251,CX,Cathay Pacific,340893,435107,649611
1888,HKG,LHR,23:00:00,0,06:40:00,05:40:00,1,CX251,CX,Cathay Pacific,340893,,649611
1889,HKG,CDG,00:05:00,2,07:50:00,07:55:00,2,CX261,CX,Cathay Pacific,98216,,324874
1890,HKG,AMS,00:15:00,6,07:45:00,08:00:00,6,CX271,CX,Cathay Pacific,81439,140225,324874
1891,HKG,AMS,20:25:00,4,09:50:00,06:15:00,5,KL820,KL,KLM,110357,,
1892,HKG,FRA,23:25:00,3,08:05:00,07:30:00,4,LH797,LH,Lufthansa,66423,128791,463852
1893,HKG,FRA,23:25:00,5,08:05:00,07:30:00,6,LH797,LH,Lufthansa,68551,128791,252727
1894,HKG,FRA,23:25:00,1,08:05:00,07:30:00,2,LH797,LH,Lufthansa,74558,128791,308324
1895,HKG,FRA,23:25:00,5,08:05:00,07:30:00,6,CX6799,CX,Cathay Pacific,74745,,362899
1896,HKG,FRA,23:25:00,1,08:05:00,07:30:00,2,CX6799,CX,Cathay Pacific,74745,,361513
1897,HKG,FRA,23:25:00,3,08:05:00,07:30:00,4,CX6799,CX,Cathay Pacific,74745,,
1898,HKG,FRA,00:35:00,4,07:15:00,07:50:00,4,CX289,CX,Cathay Pacific,77999,202475,
1899,HKG,FRA,00:35:00,2,07:15:00,07:50:00,2,CX289,CX,Cathay Pacific,77999,135025,299198
1900,HKG,FRA,23:25:00,0,08:05:00,07:30:00,1,LH797,LH,Lufthansa,82695,128791,308407
1901,HKG,FRA,23:25:00,0,08:05:00,07:30:00,1,CX6799,CX,Cathay Pacific,89622,213817,
1902,HKG,FRA,23:25:00,2,08:05:00,07:30:00,3,LH797,LH,Lufthansa,94899,130103,308324
1903,HKG,FRA,00:35:00,4,07:15:00,07:50:00,4,LH7015,LH,Lufthansa,111170,,
1904,HKG,FRA,00:35:00,2,07:15:00,07:50:00,2,LH7015,LH,Lufthansa,111170,227198,
1905,HKG,IST,23:00:00,3,06:15:00,05:15:00,4,TK71,TK,Turkish Airlines,74626,,503192
1906,HKG,IST,23:00:00,6,06:15:00,05:15:00,0,TK71,TK,Turkish Airlines,74626,,269288
1907,HKG,IST,23:00:00,0,06:15:00,05:15:00,1,TK71,TK,Turkish Airlines,74906,,304950
1908,HKG,IST,23:00:00,1,06:15:00,05:15:00,2,TK71,TK,Turkish Airlines,75140,,304950
1909,HKG,IST,23:00:00,5,06:15:00,05:15:00,6,TK71,TK,Turkish Airlines,75140,,368848
1910,HKG,IST,23:00:00,4,06:15:00,05:15:00,5,TK71,TK,Turkish Airlines,82245,,368753
1911,HKG,DEL,18:00:00,5,02:55:00,20:55:00,5,AI315,AI,Air India,42687,,101545
1912,HKG,DEL,16:45:00,1,02:55:00,19:40:00,1,AI315,AI,Air India,42703,,126364
1913,HKG,DEL,08:10:00,4,03:45:00,11:55:00,4,CX2679,CX,Cathay Pacific,43539,103966,140947
1914,HKG,DEL,08:10:00,6,03:45:00,11:55:00,6,CX2679,CX,Cathay Pacific,43539,103966,140458
1915,HKG,DEL,08:10:00,1,03:45:00,11:55:00,1,CX2679,CX,Cathay Pacific,43539,103966,140947
1916,HKG,DEL,08:10:00,2,03:45:00,11:55:00,2,CX2679,CX,Cathay Pacific,43539,103966,140947
1917,HKG,CGK,19:05:00,4,03:50:00,22:55:00,4,CX797,CX,Cathay Pacific,49280,119047,178127
1918,HKG,CGK,09:15:00,6,03:55:00,13:10:00,6,CX777,CX,Cathay Pacific,49280,118709,177145
1919,HKG,CGK,09:15:00,4,03:55:00,13:10:00,4,CX777,CX,Cathay Pacific,49280,119047,178127
1920,HKG,CGK,19:05:00,2,03:50:00,22:55:00,2,CX797,CX,Cathay Pacific,62594,119047,178482
1921,HKG,CGK,20:30:00,3,03:50:00,00:20:00,4,CX2797,CX,Cathay Pacific,62594,118709,178482
1922,HKG,CGK,10:15:00,6,03:40:00,13:55:00,6,GA873,GA,Garuda Indonesia,73005,,98195
1923,HKG,SIN,20:45:00,1,03:50:00,00:35:00,2,UO780,UO,HK Express,13384,,
1924,HKG,SIN,10:50:00,4,03:35:00,14:25:00,4,TR981,TR,Scoot,16596,24274,
1925,HKG,SIN,10:50:00,6,03:35:00,14:25:00,6,TR981,TR,Scoot,16596,25121,
1926,HKG,SIN,10:50:00,5,03:35:00,14:25:00,5,TR981,TR,Scoot,16596,24274,
1927,HKG,SIN,10:50:00,2,03:35:00,14:25:00,2,TR981,TR,Scoot,16596,24274,
1928,HKG,SIN,10:50:00,0,03:35:00,14:25:00,0,TR981,TR,Scoot,16596,24274,
1929,HKG,SIN,10:50:00,3,03:35:00,14:25:00,3,TR981,TR,Scoot,16596,24214,
1930,HKG,SIN,10:50:00,1,03:35:00,14:25:00,1,TR981,TR,Scoot,16596,24214,
1931,HKG,SIN,20:45:00,3,03:50:00,00:35:00,4,CX715,CX,Cathay Pacific,26072,52412,126458
1932,HKG,SIN,08:10:00,6,03:45:00,11:55:00,6,CX691,CX,Cathay Pacific,34149,52582,126925
1933,HKG,SIN,11:10:00,1,03:55:00,15:05:00,1,CX739,CX,Cathay Pacific,34485,52582,126925
1934,HKG,SIN,18:50:00,5,03:50:00,22:40:00,5,SQ895,SQ,Singapore Airlines,35282,52985,254051
1935,HKG,SIN,14:30:00,3,03:50:00,18:20:00,3,SQ883,SQ,Singapore Airlines,35282,126530,124790
1936,HKG,SIN,18:50:00,4,03:50:00,22:40:00,4,SQ895,SQ,Singapore Airlines,35282,85643,154636
1937,HKG,SIN,18:50:00,2,03:50:00,22:40:00,2,SQ895,SQ,Singapore Airlines,70732,127002,254051
1938,HKG,SIN,18:50:00,3,03:50:00,22:40:00,3,SQ895,SQ,Singapore Airlines,70732,112786,124790
1939,HKG,SIN,14:30:00,5,03:50:00,18:20:00,5,SQ883,SQ,Singapore Airlines,70732,112786,254051
1940,HKG,SIN,18:50:00,6,03:50:00,22:40:00,6,SQ895,SQ,Singapore Airlines,70732,126530,254902
1941,HKG,SIN,14:30:00,0,03:50:00,18:20:00,0,SQ883,SQ,Singapore Airlines,70732,112786,178643
1942,HKG,SIN,14:30:00,1,03:50:00,18:20:00,1,SQ883,SQ,Singapore Airlines,70732,126512,154636
1943,HKG,ICN,14:20:00,6,04:45:00,19:05:00,6,HX628,HX,Hong Kong Airlines,26222,,50859
1944,HKG,ICN,14:20:00,3,04:45:00,19:05:00,3,HX628,HX,Hong Kong Airlines,26222,,50859
1945,HKG,ICN,00:25:00,6,04:40:00,05:05:00,6,KE608,KE,Korean Airlines,27462,,57300
1946,HKG,ICN,00:25:00,0,04:40:00,05:05:00,0,KE608,KE,Korean Airlines,27957,,57302
1947,HKG,ICN,09:20:00,6,04:50:00,14:10:00,6,CX410,CX,Cathay Pacific,28315,71102,157437
1948,HKG,ICN,13:55:00,4,04:50:00,18:45:00,4,CX418,CX,Cathay Pacific,28315,70633,158967
1949,HKG,ICN,00:30:00,3,04:40:00,05:10:00,3,OZ746,OZ,Asiana Airlines,28683,,69608
1950,HKG,ICN,00:30:00,2,04:40:00,05:10:00,2,OZ746,OZ,Asiana Airlines,28683,,57302
1951,HKG,ICN,00:30:00,5,04:40:00,05:10:00,5,OZ746,OZ,Asiana Airlines,28683,,69608
1952,HKG,ICN,00:30:00,2,04:40:00,05:10:00,2,HX1566,HX,Hong Kong Airlines,31505,,87186
1953,HKG,ICN,00:30:00,5,04:40:00,05:10:00,5,HX1566,HX,Hong Kong Airlines,31505,,
1954,HKG,ICN,00:30:00,3,04:40:00,05:10:00,3,HX1566,HX,Hong Kong Airlines,31505,,
1955,HKG,ICN,14:20:00,6,04:45:00,19:05:00,6,OZ9294,OZ,Asiana Airlines,32358,,63572
1956,HKG,ICN,14:20:00,3,04:45:00,19:05:00,3,OZ9294,OZ,Asiana Airlines,32358,,63572
1957,HKG,ICN,00:25:00,2,04:40:00,05:05:00,2,KE608,KE,Korean Airlines,33506,,57302
1958,HKG,ICN,00:25:00,4,04:40:00,05:05:00,4,KE608,KE,Korean Airlines,33506,,64399
1959,HKG,BKK,21:30:00,6,02:15:00,23:45:00,6,EK385,EK,Emirates,14980,,46513
1960,HKG,BKK,21:30:00,2,02:15:00,23:45:00,2,EK385,EK,Emirates,14980,,46847
1961,HKG,BKK,21:30:00,0,02:15:00,23:45:00,0,EK385,EK,Emirates,14980,,59009
1962,HKG,BKK,21:30:00,3,02:15:00,23:45:00,3,EK385,EK,Emirates,14980,,37941
1963,HKG,BKK,21:30:00,5,02:15:00,23:45:00,5,EK385,EK,Emirates,14980,,46513
1964,HKG,BKK,21:30:00,1,02:15:00,23:45:00,1,EK385,EK,Emirates,14980,,46513
1965,HKG,BKK,21:30:00,4,02:15:00,23:45:00,4,EK385,EK,Emirates,14980,,38319
1966,HKG,BKK,05:00:00,6,01:55:00,06:55:00,6,HX767,HX,Hong Kong Airlines,16055,,
1967,HKG,BKK,19:05:00,2,01:40:00,20:45:00,2,TG639,TG,Thai Airways,16914,,31508
1968,HKG,BKK,19:05:00,6,01:40:00,20:45:00,6,TG639,TG,Thai Airways,16914,,31541
1969,HKG,BKK,19:05:00,5,01:40:00,20:45:00,5,TG639,TG,Thai Airways,17203,,31429
1970,HKG,BKK,19:05:00,1,01:40:00,20:45:00,1,TG639,TG,Thai Airways,17203,,31429
1971,HKG,BKK,19:05:00,3,01:40:00,20:45:00,3,TG639,TG,Thai Airways,17203,,31429
1972,HKG,BKK,19:05:00,0,01:40:00,20:45:00,0,TG639,TG,Thai Airways,17203,,59834
1973,HKG,BKK,19:05:00,1,01:40:00,20:45:00,1,WE5639,WE,Thai Smile Airways,17270,,
1974,HKG,BKK,12:45:00,6,01:40:00,14:25:00,6,TG601,TG,Thai Airways,18639,,34852
1975,HKG,BKK,12:45:00,2,01:40:00,14:25:00,2,TG601,TG,Thai Airways,18639,,34861
1976,HKG,BKK,19:05:00,4,01:40:00,20:45:00,4,TG639,TG,Thai Airways,18639,,34778
1977,HKG,BKK,12:45:00,3,01:40:00,14:25:00,3,TG601,TG,Thai Airways,18940,,34778
1978,HKG,BKK,12:45:00,0,01:40:00,14:25:00,0,TG601,TG,Thai Airways,18940,,63285
1979,HKG,BKK,12:45:00,1,01:40:00,14:25:00,1,TG601,TG,Thai Airways,18940,,34778
1980,HKG,BKK,12:45:00,1,01:40:00,14:25:00,1,WE5601,WE,Thai Smile Airways,19892,,
1981,HKG,BKK,12:45:00,3,01:40:00,14:25:00,3,WE5601,WE,Thai Smile Airways,19892,,
1982,HKG,BKK,12:45:00,5,01:40:00,14:25:00,5,TG601,TG,Thai Airways,20676,,34778
1983,HKG,BKK,19:05:00,5,01:40:00,20:45:00,5,WE5639,WE,Thai Smile Airways,21259,,
1984,HKG,JFK,02:00:00,2,04:00:00,06:00:00,2,CX844,CX,Cathay Pacific,169805,391528,942921
1985,HKG,JFK,18:45:00,6,04:00:00,22:45:00,6,CX846,CX,Cathay Pacific,169805,,
1986,HKG,JFK,02:00:00,1,04:00:00,06:00:00,1,CX844,CX,Cathay Pacific,169805,254592,942921
1987,HKG,JFK,02:00:00,6,04:00:00,06:00:00,6,CX844,CX,Cathay Pacific,233344,,1311505
1988,HKG,JFK,02:00:00,6,04:00:00,06:00:00,6,CX844,CX,Cathay Pacific,241051,,1311505
1989,HKG,JFK,18:45:00,3,04:00:00,22:45:00,3,AA8928,AA,American Airlines,252618,,
1990,HKG,JFK,18:45:00,4,04:00:00,22:45:00,4,AA8928,AA,American Airlines,252633,,
1991,HKG,JFK,02:00:00,6,04:00:00,06:00:00,6,AA8916,AA,American Airlines,252633,,892787
1992,HKG,JFK,02:00:00,1,04:00:00,06:00:00,1,AA8916,AA,American Airlines,252633,,894648
1993,HKG,JFK,02:00:00,3,04:00:00,06:00:00,3,AA8916,AA,American Airlines,252633,,
1994,HKG,JFK,18:45:00,6,04:00:00,22:45:00,6,AA8928,AA,American Airlines,252633,268109,1483098
1995,HKG,JFK,02:00:00,2,04:00:00,06:00:00,2,AA8916,AA,American Airlines,252633,,
1996,HKG,KUL,11:55:00,6,04:00:00,15:55:00,6,AK139,AK,AirAsia,15091,,
1997,HKG,KUL,14:35:00,0,03:50:00,18:25:00,0,MH73,MH,Malaysia Airlines,38782,,127039
1998,HKG,KUL,14:35:00,3,03:50:00,18:25:00,3,MH73,MH,Malaysia Airlines,38782,,100221
1999,HKG,KUL,14:35:00,4,03:50:00,18:25:00,4,MH73,MH,Malaysia Airlines,38782,,100221
2000,HKG,KUL,14:35:00,6,03:50:00,18:25:00,6,MH73,MH,Malaysia Airlines,38782,,100221
2001,HKG,KUL,14:35:00,5,03:50:00,18:25:00,5,MH73,MH,Malaysia Airlines,38782,,100221
2002,HKG,KUL,12:45:00,6,03:55:00,16:40:00,6,CX725,CX,Cathay Pacific,41104,98717,135669
2003,HKG,KUL,12:45:00,1,03:55:00,16:40:00,1,CX725,CX,Cathay Pacific,41104,98717,129739
2004,HKG,KUL,08:15:00,2,03:55:00,12:10:00,2,CX723,CX,Cathay Pacific,41104,98540,130236
2005,HKG,BOM,08:10:00,4,03:25:00,11:35:00,4,CX2663,CX,Cathay Pacific,46493,108177,235115
2006,HKG,BOM,08:10:00,6,03:25:00,11:35:00,6,CX2663,CX,Cathay Pacific,46873,108177,147992
2007,HKG,YYZ,19:15:00,6,03:15:00,22:30:00,6,CX826,CX,Cathay Pacific,219002,297338,609970
2008,HKG,YYZ,19:15:00,2,03:15:00,22:30:00,2,CX826,CX,Cathay Pacific,219677,296363,610228
2009,HKG,YYZ,19:15:00,4,03:15:00,22:30:00,4,CX826,CX,Cathay Pacific,219677,297338,610228
2010,PVG,PEK,19:00:00,4,02:35:00,21:35:00,4,CA1836,CA,Air China,29658,28480,
2011,PVG,HKG,19:10:00,3,02:45:00,21:55:00,3,CX381,CX,Cathay Pacific,35717,,62166
2012,PVG,HKG,19:10:00,5,02:45:00,21:55:00,5,CX381,CX,Cathay Pacific,35717,,62166
2013,PVG,HKG,11:25:00,3,03:45:00,15:10:00,3,CX363,CX,Cathay Pacific,35717,,62166
2014,PVG,HKG,11:25:00,5,03:45:00,15:10:00,5,CX363,CX,Cathay Pacific,35717,38483,62131
2015,PVG,HKG,19:10:00,1,02:45:00,21:55:00,1,CX381,CX,Cathay Pacific,35811,,62611
2016,PVG,HKG,19:10:00,2,02:45:00,21:55:00,2,CX381,CX,Cathay Pacific,35876,,62131
2017,PVG,HKG,11:25:00,2,03:45:00,15:10:00,2,CX363,CX,Cathay Pacific,35876,38450,62131
2018,PVG,HKG,11:25:00,1,03:45:00,15:10:00,1,CX363,CX,Cathay Pacific,35876,,62131
2019,PVG,HKG,19:10:00,0,02:45:00,21:55:00,0,CX381,CX,Cathay Pacific,35954,,62611
2020,PVG,HKG,11:25:00,0,03:45:00,15:10:00,0,CX363,CX,Cathay Pacific,35954,,62611
2021,PVG,HKG,11:25:00,4,03:45:00,15:10:00,4,CX363,CX,Cathay Pacific,35954,38450,62131
2022,PVG,HKG,19:10:00,6,02:45:00,21:55:00,6,CX381,CX,Cathay Pacific,35966,,62131
2023,PVG,HKG,11:25:00,6,03:45:00,15:10:00,6,CX363,CX,Cathay Pacific,35966,38450,62131
2024,PVG,CDG,00:10:00,5,06:20:00,06:30:00,5,MU553,MU,China Eastern Airlines,111281,,
2025,PVG,CDG,21:45:00,4,11:15:00,09:00:00,5,AF193,AF,Air France,189879,236480,537753
2026,PVG,CDG,21:45:00,1,11:15:00,09:00:00,2,AF193,AF,Air France,189972,236480,309964
2027,PVG,AMS,01:10:00,6,05:45:00,06:55:00,6,MU771,MU,China Eastern Airlines,101070,,420003
2028,PVG,AMS,20:20:00,2,10:30:00,06:50:00,3,KL858,KL,KLM,170483,,537667
2029,PVG,CAN,17:05:00,5,02:35:00,19:40:00,5,CA1865,CA,Air China,17854,,
2030,PVG,CAN,13:25:00,5,02:45:00,16:10:00,5,ZH9980,ZH,Shenzhen Airlines,17945,,
2031,PVG,CAN,13:25:00,6,02:45:00,16:10:00,6,ZH9980,ZH,Shenzhen Airlines,17945,,135528
2032,PVG,CAN,19:25:00,5,02:45:00,22:10:00,5,ZH9532,ZH,Shenzhen Airlines,17945,,
2033,PVG,CAN,19:25:00,6,02:45:00,22:10:00,6,ZH9532,ZH,Shenzhen Airlines,17945,,
2034,PVG,CAN,19:25:00,1,02:45:00,22:10:00,1,ZH9532,ZH,Shenzhen Airlines,29452,,
2035,PVG,CAN,13:25:00,1,02:45:00,16:10:00,1,ZH9980,ZH,Shenzhen Airlines,29452,,
2036,PVG,CAN,13:25:00,2,02:45:00,16:10:00,2,ZH9980,ZH,Shenzhen Airlines,29452,,
2037,PVG,CAN,19:25:00,4,02:45:00,22:10:00,4,ZH9532,ZH,Shenzhen Airlines,29452,,
2038,PVG,CAN,13:25:00,3,02:45:00,16:10:00,3,ZH9980,ZH,Shenzhen Airlines,29452,,126769
2039,PVG,CAN,19:25:00,3,02:45:00,22:10:00,3,ZH9532,ZH,Shenzhen Airlines,29452,,
2040,PVG,CAN,18:15:00,4,02:30:00,20:45:00,4,CZ3585,CZ,China Southern Airlines,29720,,
2041,PVG,CAN,13:25:00,1,02:45:00,16:10:00,1,CA3840,CA,Air China,35314,,
2042,PVG,CAN,13:25:00,5,02:45:00,16:10:00,5,CA3840,CA,Air China,35314,,
2043,PVG,CAN,19:25:00,3,02:45:00,22:10:00,3,CA3422,CA,Air China,35314,,
2044,PVG,CAN,19:25:00,2,02:45:00,22:10:00,2,CA3422,CA,Air China,35314,,
2045,PVG,FRA,23:50:00,2,07:35:00,07:25:00,3,LH729,LH,Lufthansa,132304,308638,575562
2046,PVG,FRA,00:30:00,0,05:35:00,06:05:00,0,MU219,MU,China Eastern Airlines,208375,,
2047,PVG,FRA,23:50:00,4,07:35:00,07:25:00,5,LH729,LH,Lufthansa,243964,312500,575562
2048,PVG,FRA,23:50:00,4,07:35:00,07:25:00,5,CA6229,CA,Air China,248119,,
