,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
1943,MAA,PNQ,22:35:00,3,01:45:00,00:20:00,4,6E862,6E,IndiGo,8530,,
1944,MAA,PNQ,22:35:00,2,01:45:00,00:20:00,3,6E862,6E,IndiGo,8530,,
1945,MAA,PNQ,22:35:00,1,01:45:00,00:20:00,2,6E862,6E,IndiGo,8530,,
1946,MAA,IXB,12:10:00,6,02:45:00,14:55:00,6,SG323,SG,SpiceJet,11298,,
1947,MAA,IXB,12:10:00,4,02:45:00,14:55:00,4,SG323,SG,SpiceJet,11298,,
1948,MAA,IXB,12:10:00,5,02:45:00,14:55:00,5,SG323,SG,SpiceJet,11298,,
1949,MAA,IXB,12:10:00,0,02:45:00,14:55:00,0,SG323,SG,SpiceJet,11298,,
1950,MAA,IXB,12:10:00,2,02:45:00,14:55:00,2,SG323,SG,SpiceJet,11298,,
1951,MAA,IXB,11:45:00,1,02:45:00,14:30:00,1,6E973,6E,IndiGo,11687,,
1952,MAA,IXB,11:45:00,3,02:45:00,14:30:00,3,6E973,6E,IndiGo,11687,,
1953,MAA,IXB,11:45:00,6,02:45:00,14:30:00,6,6E973,6E,IndiGo,11687,,
1954,MAA,IXB,11:45:00,4,02:45:00,14:30:00,4,6E973,6E,IndiGo,11687,,
1955,MAA,IXB,11:45:00,5,02:45:00,14:30:00,5,6E973,6E,IndiGo,11909,,
1956,MAA,GAU,05:20:00,0,02:45:00,08:05:00,0,6E2652,6E,IndiGo,11687,,
1957,MAA,GAU,07:20:00,5,03:00:00,10:20:00,5,SG695,SG,SpiceJet,11705,,
1958,MAA,GAU,07:20:00,6,03:00:00,10:20:00,6,SG695,SG,SpiceJet,11705,,
1959,MAA,GAU,07:20:00,4,03:00:00,10:20:00,4,SG695,SG,SpiceJet,11705,,
1960,MAA,GAU,07:20:00,2,03:00:00,10:20:00,2,SG695,SG,SpiceJet,11705,,
1961,MAA,GAU,07:20:00,0,03:00:00,10:20:00,0,SG695,SG,SpiceJet,11705,,
1962,MAA,GAU,07:20:00,3,03:00:00,10:20:00,3,SG695,SG,SpiceJet,11705,,
1963,MAA,GAU,07:20:00,1,03:00:00,10:20:00,1,SG695,SG,SpiceJet,11705,,
1964,MAA,GAU,16:00:00,0,02:40:00,18:40:00,0,6E6006,6E,IndiGo,12108,,
1965,MAA,GAU,16:00:00,3,02:40:00,18:40:00,3,6E6006,6E,IndiGo,12108,,
1966,MAA,GAU,16:00:00,2,02:40:00,18:40:00,2,6E6006,6E,IndiGo,12108,,
1967,MAA,GAU,16:00:00,1,02:40:00,18:40:00,1,6E6006,6E,IndiGo,12108,,
1968,MAA,GAU,05:20:00,3,02:45:00,08:05:00,3,6E2652,6E,IndiGo,12108,,
1969,MAA,GAU,05:20:00,2,02:45:00,08:05:00,2,6E2652,6E,IndiGo,12108,,
1970,MAA,GAU,05:20:00,6,02:45:00,08:05:00,6,6E2652,6E,IndiGo,12108,,
1971,MAA,GAU,05:20:00,5,02:45:00,08:05:00,5,6E2652,6E,IndiGo,12108,,
1972,MAA,GAU,05:20:00,1,02:45:00,08:05:00,1,6E2652,6E,IndiGo,12108,,
1973,MAA,GAU,16:00:00,4,02:40:00,18:40:00,4,6E6006,6E,IndiGo,12338,,
1974,MAA,GAU,05:20:00,4,02:45:00,08:05:00,4,6E2652,6E,IndiGo,12338,,
1975,MAA,GAU,16:00:00,5,02:40:00,18:40:00,5,6E6006,6E,IndiGo,12567,,
1976,MAA,GAU,16:00:00,6,02:40:00,18:40:00,6,6E6006,6E,IndiGo,16018,,
1977,MAA,VTZ,20:30:00,5,01:15:00,21:45:00,5,6E6002,6E,IndiGo,5232,,
1978,MAA,VTZ,20:30:00,3,01:15:00,21:45:00,3,6E6002,6E,IndiGo,5232,,
1979,MAA,VTZ,10:35:00,4,01:15:00,11:50:00,4,6E879,6E,IndiGo,5232,,
1980,MAA,VTZ,10:35:00,3,01:15:00,11:50:00,3,6E879,6E,IndiGo,5232,,
1981,MAA,VTZ,20:30:00,2,01:15:00,21:45:00,2,6E6002,6E,IndiGo,5232,,
1982,MAA,VTZ,20:30:00,4,01:15:00,21:45:00,4,6E6002,6E,IndiGo,5232,,
1983,MAA,VTZ,10:35:00,2,01:15:00,11:50:00,2,6E879,6E,IndiGo,5232,,
1984,MAA,VTZ,15:40:00,4,01:20:00,17:00:00,4,6E6835,6E,IndiGo,5232,,
1985,MAA,VTZ,06:55:00,5,01:20:00,08:15:00,5,6E557,6E,IndiGo,5232,,
1986,MAA,VTZ,06:55:00,4,01:20:00,08:15:00,4,6E557,6E,IndiGo,5232,,
1987,MAA,VTZ,06:55:00,2,01:20:00,08:15:00,2,6E557,6E,IndiGo,5232,,
1988,MAA,VTZ,06:55:00,6,01:20:00,08:15:00,6,6E557,6E,IndiGo,5232,,
1989,MAA,VTZ,15:40:00,2,01:20:00,17:00:00,2,6E6835,6E,IndiGo,5232,,
1990,MAA,VTZ,06:55:00,3,01:20:00,08:15:00,3,6E557,6E,IndiGo,5232,,
1991,MAA,VTZ,15:40:00,3,01:20:00,17:00:00,3,6E6835,6E,IndiGo,5465,,
1992,MAA,VTZ,10:35:00,6,01:15:00,11:50:00,6,6E879,6E,IndiGo,5699,,
1993,MAA,VTZ,10:35:00,5,01:15:00,11:50:00,5,6E879,6E,IndiGo,5699,,
1994,MAA,VTZ,15:40:00,6,01:20:00,17:00:00,6,6E6835,6E,IndiGo,5699,,
1995,MAA,VTZ,06:55:00,1,01:20:00,08:15:00,1,6E557,6E,IndiGo,5699,,
1996,MAA,VTZ,20:30:00,6,01:15:00,21:45:00,6,6E6002,6E,IndiGo,5931,,
1997,MAA,VTZ,15:40:00,5,01:20:00,17:00:00,5,6E6835,6E,IndiGo,5931,,
1998,MAA,VTZ,06:55:00,0,01:20:00,08:15:00,0,6E557,6E,IndiGo,6980,,
1999,MAA,VTZ,10:35:00,0,01:15:00,11:50:00,0,6E879,6E,IndiGo,7913,,
2000,MAA,IXM,11:35:00,6,01:25:00,13:00:00,6,AI671,AI,Air India,6347,,14418
2001,MAA,IXM,11:35:00,3,01:25:00,13:00:00,3,AI671,AI,Air India,6347,,20410
2002,MAA,IXM,11:35:00,5,01:25:00,13:00:00,5,AI671,AI,Air India,6347,,14418
2003,MAA,IXM,11:35:00,2,01:25:00,13:00:00,2,AI671,AI,Air India,6347,,20410
2004,MAA,IXM,11:35:00,1,01:25:00,13:00:00,1,AI671,AI,Air India,6423,,13819
2005,MAA,IXM,11:35:00,4,01:25:00,13:00:00,4,AI671,AI,Air India,6423,,13819
2006,MAA,IXM,14:10:00,5,01:10:00,15:20:00,5,6E7273,6E,IndiGo,7956,,
2007,MAA,IXM,12:50:00,2,01:15:00,14:05:00,2,6E7028,6E,IndiGo,7956,,
2008,MAA,IXM,09:50:00,2,01:25:00,11:15:00,2,6E7216,6E,IndiGo,7956,,
2009,MAA,IXM,15:45:00,2,01:40:00,17:25:00,2,6E7515,6E,IndiGo,7956,,
2010,MAA,IXM,15:45:00,6,01:40:00,17:25:00,6,6E7515,6E,IndiGo,7956,,
2011,MAA,IXM,16:10:00,3,01:15:00,17:25:00,3,6E7515,6E,IndiGo,8198,,
2012,MAA,IXM,16:10:00,1,01:15:00,17:25:00,1,6E7515,6E,IndiGo,8198,,
2013,MAA,IXM,18:25:00,1,01:20:00,19:45:00,1,6E7029,6E,IndiGo,8198,,
2014,MAA,IXM,09:50:00,1,01:25:00,11:15:00,1,6E7216,6E,IndiGo,8439,,
2015,MAA,IXM,14:10:00,3,01:10:00,15:20:00,3,6E7273,6E,IndiGo,8681,,
2016,MAA,IXM,14:10:00,6,01:10:00,15:20:00,6,6E7273,6E,IndiGo,8681,,
2017,MAA,IXM,12:50:00,4,01:15:00,14:05:00,4,6E7028,6E,IndiGo,8681,,
2018,MAA,IXM,18:25:00,5,01:20:00,19:45:00,5,6E7029,6E,IndiGo,8681,,
2019,MAA,IXM,06:25:00,3,01:20:00,07:45:00,3,6E7183,6E,IndiGo,8681,,
2020,MAA,IXM,18:25:00,3,01:20:00,19:45:00,3,6E7029,6E,IndiGo,8681,,
2021,MAA,IXM,09:50:00,3,01:25:00,11:15:00,3,6E7216,6E,IndiGo,8681,,
2022,MAA,IXM,15:45:00,4,01:40:00,17:25:00,4,6E7515,6E,IndiGo,8681,,
2023,MAA,IXM,18:25:00,4,01:20:00,19:45:00,4,6E7029,6E,IndiGo,8922,,
2024,MAA,IXM,09:50:00,4,01:25:00,11:15:00,4,6E7216,6E,IndiGo,8922,,
2025,MAA,NAG,20:05:00,0,01:45:00,21:50:00,0,6E6014,6E,IndiGo,12424,,
2026,MAA,IXC,11:10:00,1,02:45:00,13:55:00,1,6E6924,6E,IndiGo,10360,,
2027,MAA,IXC,11:10:00,4,02:45:00,13:55:00,4,6E6924,6E,IndiGo,11293,,
2028,MAA,IXC,11:10:00,2,02:45:00,13:55:00,2,6E6924,6E,IndiGo,11293,,
2029,MAA,IXC,11:10:00,0,02:45:00,13:55:00,0,6E6924,6E,IndiGo,11875,,
2030,MAA,IXC,11:10:00,6,02:45:00,13:55:00,6,6E6924,6E,IndiGo,12458,,
2031,MAA,IXC,11:10:00,3,02:45:00,13:55:00,3,6E6924,6E,IndiGo,13041,,
2032,MAA,IXC,11:10:00,5,02:45:00,13:55:00,5,6E6924,6E,IndiGo,14207,,
2033,MAA,IXE,18:55:00,2,01:40:00,20:35:00,2,6E7727,6E,IndiGo,6158,,
2034,MAA,IXE,18:55:00,1,01:40:00,20:35:00,1,6E7727,6E,IndiGo,6438,,
2035,MAA,IXE,18:55:00,5,01:40:00,20:35:00,5,6E7727,6E,IndiGo,6438,,
2036,MAA,IXE,18:55:00,3,01:40:00,20:35:00,3,6E7727,6E,IndiGo,6438,,
2037,MAA,IXE,18:55:00,6,01:40:00,20:35:00,6,6E7727,6E,IndiGo,6438,,
2038,MAA,IXE,18:55:00,4,01:40:00,20:35:00,4,6E7727,6E,IndiGo,6740,,
2039,MAA,IXE,18:55:00,0,01:40:00,20:35:00,0,6E7727,6E,IndiGo,8549,,
2040,MAA,IXZ,05:05:00,1,02:15:00,07:20:00,1,AI549,AI,Air India,8609,,22378
2041,MAA,IXZ,05:05:00,3,02:15:00,07:20:00,3,AI549,AI,Air India,8609,,22378
2042,MAA,IXZ,08:30:00,3,02:15:00,10:45:00,3,SG611,SG,SpiceJet,8609,,
2043,MAA,IXZ,05:05:00,5,02:15:00,07:20:00,5,AI549,AI,Air India,8609,,22378
2044,MAA,IXZ,08:30:00,0,02:15:00,10:45:00,0,SG611,SG,SpiceJet,8609,,
2045,MAA,IXZ,08:30:00,2,02:15:00,10:45:00,2,SG611,SG,SpiceJet,8609,,
2046,MAA,IXZ,08:30:00,6,02:15:00,10:45:00,6,SG611,SG,SpiceJet,8609,,
2047,MAA,IXZ,11:00:00,3,02:00:00,13:00:00,3,6E548,6E,IndiGo,9005,,
2048,MAA,IXZ,11:00:00,5,02:00:00,13:00:00,5,6E548,6E,IndiGo,9005,,
2049,MAA,IXZ,11:00:00,2,02:00:00,13:00:00,2,6E548,6E,IndiGo,9005,,
2050,MAA,IXZ,11:00:00,6,02:00:00,13:00:00,6,6E548,6E,IndiGo,9005,,
2051,MAA,IXZ,11:00:00,1,02:00:00,13:00:00,1,6E548,6E,IndiGo,9005,,
2052,MAA,IXZ,08:20:00,1,02:10:00,10:30:00,1,G8305,G8,Go First,9005,,
2053,MAA,IXZ,08:20:00,5,02:10:00,10:30:00,5,G8305,G8,Go First,9005,,
2054,MAA,IXZ,11:05:00,6,02:10:00,13:15:00,6,G8305,G8,Go First,9005,,
2055,MAA,IXZ,08:20:00,4,02:10:00,10:30:00,4,G8305,G8,Go First,9005,,
2056,MAA,IXZ,08:20:00,0,02:10:00,10:30:00,0,G8305,G8,Go First,9005,,
2057,MAA,IXZ,08:20:00,2,02:10:00,10:30:00,2,G8305,G8,Go First,9005,,
2058,MAA,IXZ,08:20:00,3,02:10:00,10:30:00,3,G8305,G8,Go First,9005,,
2059,MAA,IXZ,11:00:00,4,02:00:00,13:00:00,4,6E548,6E,IndiGo,9835,,
2060,MAA,IXZ,11:00:00,0,02:00:00,13:00:00,0,6E548,6E,IndiGo,10073,,
2061,MAA,PAT,12:40:00,3,02:35:00,15:15:00,3,6E787,6E,IndiGo,11941,,
2062,MAA,PAT,12:40:00,5,02:35:00,15:15:00,5,6E787,6E,IndiGo,11941,,
2063,MAA,PAT,12:40:00,0,02:35:00,15:15:00,0,6E787,6E,IndiGo,12907,,
2064,COK,DEL,19:45:00,5,03:10:00,22:55:00,5,UK886,UK,Vistara,12016,14351,37344
2065,COK,DEL,19:45:00,3,03:10:00,22:55:00,3,UK886,UK,Vistara,12016,14351,
2066,COK,DEL,19:45:00,2,03:10:00,22:55:00,2,UK886,UK,Vistara,12016,14351,33117
2067,COK,DEL,19:45:00,6,03:10:00,22:55:00,6,UK886,UK,Vistara,12016,16628,
2068,COK,DEL,09:15:00,5,03:15:00,12:30:00,5,UK884,UK,Vistara,12016,16628,37344
2069,COK,DEL,21:00:00,2,03:05:00,00:05:00,3,AI466,AI,Air India,12018,,33349
2070,COK,DEL,21:00:00,4,03:05:00,00:05:00,5,AI466,AI,Air India,12018,,33801
2071,COK,DEL,21:00:00,1,03:05:00,00:05:00,2,AI466,AI,Air India,12018,,33201
2072,COK,DEL,21:00:00,0,03:05:00,00:05:00,1,AI466,AI,Air India,12018,,33201
2073,COK,DEL,21:00:00,3,03:05:00,00:05:00,4,AI466,AI,Air India,12018,,33201
2074,COK,DEL,21:00:00,5,03:05:00,00:05:00,6,AI466,AI,Air India,12018,,33801
2075,COK,DEL,20:30:00,0,03:15:00,23:45:00,0,AI834,AI,Air India,12018,,33201
2076,COK,DEL,20:30:00,2,03:15:00,23:45:00,2,AI834,AI,Air India,12018,,33349
2077,COK,DEL,20:30:00,3,03:15:00,23:45:00,3,AI834,AI,Air India,12018,,33201
2078,COK,DEL,20:30:00,6,03:15:00,23:45:00,6,AI834,AI,Air India,12018,,33801
2079,COK,DEL,20:30:00,1,03:15:00,23:45:00,1,AI834,AI,Air India,12018,,33201
2080,COK,DEL,20:30:00,5,03:15:00,23:45:00,5,AI834,AI,Air India,12018,,33801
2081,COK,DEL,20:30:00,4,03:15:00,23:45:00,4,AI834,AI,Air India,12018,,33801
2082,COK,DEL,20:05:00,3,03:15:00,23:20:00,3,6E2161,6E,IndiGo,12412,,
2083,COK,DEL,20:05:00,0,03:15:00,23:20:00,0,6E2161,6E,IndiGo,12412,,
2084,COK,DEL,18:45:00,3,03:00:00,21:45:00,3,I5550,I5,AirAsia India,12413,,
2085,COK,DEL,18:45:00,2,03:00:00,21:45:00,2,I5550,I5,AirAsia India,12413,,
2086,COK,DEL,18:45:00,5,03:00:00,21:45:00,5,I5550,I5,AirAsia India,12413,,
2087,COK,DEL,18:45:00,1,03:00:00,21:45:00,1,I5550,I5,AirAsia India,12413,,
2088,COK,DEL,18:45:00,0,03:00:00,21:45:00,0,I5550,I5,AirAsia India,12413,,
2089,COK,BOM,08:05:00,4,02:05:00,10:10:00,4,AI682,AI,Air India,9763,,22346
2090,COK,BOM,08:05:00,6,02:05:00,10:10:00,6,AI682,AI,Air India,9763,,22946
2091,COK,BOM,08:05:00,3,02:05:00,10:10:00,3,AI682,AI,Air India,9763,,22346
2092,COK,BOM,08:05:00,5,02:05:00,10:10:00,5,AI682,AI,Air India,9763,,22946
2093,COK,BOM,08:05:00,2,02:05:00,10:10:00,2,AI682,AI,Air India,9763,,22347
2094,COK,BOM,08:05:00,0,02:05:00,10:10:00,0,AI682,AI,Air India,9763,,22946
2095,COK,BOM,20:10:00,0,02:10:00,22:20:00,0,AI699,AI,Air India,9763,,22346
2096,COK,BOM,20:10:00,3,02:10:00,22:20:00,3,AI699,AI,Air India,9763,,22346
2097,COK,BOM,20:10:00,2,02:10:00,22:20:00,2,AI699,AI,Air India,9763,,22347
2098,COK,BOM,20:10:00,4,02:10:00,22:20:00,4,AI699,AI,Air India,9763,,22946
2099,COK,BOM,20:05:00,3,02:10:00,22:15:00,3,G8345,G8,Go First,9858,,
2100,COK,BOM,07:45:00,2,02:05:00,09:50:00,2,G8348,G8,Go First,10038,,
2101,COK,BOM,07:45:00,0,02:05:00,09:50:00,0,G8348,G8,Go First,10038,,
2102,COK,BOM,20:05:00,2,02:10:00,22:15:00,2,G8345,G8,Go First,10038,,
2103,COK,BOM,20:05:00,0,02:10:00,22:15:00,0,G8345,G8,Go First,10038,,
2104,COK,BOM,20:05:00,1,02:10:00,22:15:00,1,G8345,G8,Go First,10038,,
2105,COK,BOM,07:45:00,6,02:05:00,09:50:00,6,G8348,G8,Go First,10155,,
2106,COK,BOM,07:45:00,4,02:05:00,09:50:00,4,G8348,G8,Go First,10155,,
2107,COK,BOM,07:45:00,3,02:05:00,09:50:00,3,G8348,G8,Go First,10155,,
2108,COK,BOM,07:45:00,5,02:05:00,09:50:00,5,G8348,G8,Go First,10155,,
2109,COK,BOM,20:05:00,4,02:10:00,22:15:00,4,G8345,G8,Go First,10155,,
2110,COK,BOM,20:05:00,5,02:10:00,22:15:00,5,G8345,G8,Go First,10155,,
2111,COK,BOM,13:25:00,3,01:55:00,15:20:00,3,6E5269,6E,IndiGo,10157,,
2112,COK,BOM,09:35:00,3,02:05:00,11:40:00,3,6E5308,6E,IndiGo,10157,,
2113,COK,BOM,09:35:00,5,02:05:00,11:40:00,5,6E5308,6E,IndiGo,10157,,
2114,COK,BLR,08:30:00,3,01:05:00,09:35:00,3,G8123,G8,Go First,6299,,
2115,COK,BLR,21:15:00,5,01:00:00,22:15:00,5,6E472,6E,IndiGo,6429,,
2116,COK,BLR,08:30:00,6,01:05:00,09:35:00,6,G8123,G8,Go First,6595,,
2117,COK,BLR,11:30:00,4,01:00:00,12:30:00,4,6E6675,6E,IndiGo,6597,,
2118,COK,BLR,21:15:00,1,01:00:00,22:15:00,1,6E472,6E,IndiGo,6597,,
2119,COK,BLR,21:15:00,3,01:00:00,22:15:00,3,6E472,6E,IndiGo,6597,,
2120,COK,BLR,11:30:00,2,01:00:00,12:30:00,2,6E6675,6E,IndiGo,6597,,
2121,COK,BLR,21:15:00,2,01:00:00,22:15:00,2,6E472,6E,IndiGo,6597,,
2122,COK,BLR,21:15:00,4,01:00:00,22:15:00,4,6E472,6E,IndiGo,6597,,
2123,COK,BLR,21:15:00,0,01:00:00,22:15:00,0,6E472,6E,IndiGo,6597,,
2124,COK,BLR,21:15:00,6,01:00:00,22:15:00,6,6E472,6E,IndiGo,6597,,
2125,COK,BLR,21:50:00,3,01:05:00,22:55:00,3,I5992,I5,AirAsia India,6597,,
2126,COK,BLR,09:40:00,5,01:05:00,10:45:00,5,6E6482,6E,IndiGo,6597,,
2127,COK,BLR,22:25:00,6,01:05:00,23:30:00,6,6E386,6E,IndiGo,6597,,
2128,COK,BLR,07:05:00,2,01:05:00,08:10:00,2,I51982,I5,AirAsia India,6597,,
2129,COK,BLR,12:45:00,5,01:05:00,13:50:00,5,I5972,I5,AirAsia India,6597,,
2130,COK,BLR,07:05:00,5,01:05:00,08:10:00,5,I51982,I5,AirAsia India,6597,,
2131,COK,BLR,21:50:00,4,01:05:00,22:55:00,4,I5992,I5,AirAsia India,6597,,
2132,COK,BLR,21:50:00,6,01:05:00,22:55:00,6,I5992,I5,AirAsia India,6597,,
2133,COK,BLR,07:05:00,3,01:05:00,08:10:00,3,I51982,I5,AirAsia India,6597,,
2134,COK,BLR,22:25:00,4,01:05:00,23:30:00,4,6E386,6E,IndiGo,6597,,
2135,COK,BLR,21:50:00,2,01:05:00,22:55:00,2,I5992,I5,AirAsia India,6597,,
2136,COK,BLR,09:40:00,1,01:05:00,10:45:00,1,6E6482,6E,IndiGo,6597,,
2137,COK,BLR,12:45:00,3,01:05:00,13:50:00,3,I5972,I5,AirAsia India,6597,,
2138,COK,MAA,12:25:00,3,01:25:00,13:50:00,3,6E571,6E,IndiGo,6352,,
2139,COK,MAA,09:45:00,3,01:20:00,11:05:00,3,6.00E+253,6E,IndiGo,6537,,
2140,COK,MAA,12:25:00,4,01:25:00,13:50:00,4,6E571,6E,IndiGo,6537,,
2141,COK,MAA,15:00:00,2,01:20:00,16:20:00,2,6.00E+182,6E,IndiGo,6738,,
2142,COK,MAA,12:25:00,2,01:25:00,13:50:00,2,6E571,6E,IndiGo,6738,,
2143,COK,MAA,09:45:00,6,01:20:00,11:05:00,6,6.00E+253,6E,IndiGo,6959,,
2144,COK,MAA,09:45:00,4,01:20:00,11:05:00,4,6.00E+253,6E,IndiGo,6959,,
2145,COK,MAA,15:00:00,3,01:20:00,16:20:00,3,6.00E+182,6E,IndiGo,6959,,
2146,COK,MAA,09:45:00,5,01:20:00,11:05:00,5,6.00E+253,6E,IndiGo,6959,,
2147,COK,MAA,15:00:00,5,01:20:00,16:20:00,5,6.00E+182,6E,IndiGo,7199,,
2148,COK,MAA,09:45:00,2,01:20:00,11:05:00,2,6.00E+253,6E,IndiGo,7199,,
2149,COK,MAA,15:00:00,4,01:20:00,16:20:00,4,6.00E+182,6E,IndiGo,7199,,
2150,COK,MAA,12:25:00,1,01:25:00,13:50:00,1,6E571,6E,IndiGo,7457,,
2151,COK,MAA,12:25:00,5,01:25:00,13:50:00,5,6E571,6E,IndiGo,7457,,
2152,COK,MAA,19:05:00,2,01:05:00,20:10:00,2,6E6113,6E,IndiGo,7733,,
2153,COK,MAA,09:45:00,1,01:20:00,11:05:00,1,6.00E+253,6E,IndiGo,7733,,
2154,COK,MAA,13:55:00,1,01:20:00,15:15:00,1,6.00E+182,6E,IndiGo,7733,,
2155,COK,MAA,19:05:00,3,01:05:00,20:10:00,3,6E6113,6E,IndiGo,8027,,
2156,COK,MAA,15:00:00,0,01:20:00,16:20:00,0,6.00E+182,6E,IndiGo,8027,,
2157,COK,MAA,12:25:00,6,01:25:00,13:50:00,6,6E571,6E,IndiGo,8027,,
2158,COK,MAA,12:25:00,0,01:25:00,13:50:00,0,6E571,6E,IndiGo,8027,,
2159,COK,MAA,19:05:00,5,01:05:00,20:10:00,5,6E6113,6E,IndiGo,8340,,
2160,COK,MAA,19:05:00,4,01:05:00,20:10:00,4,6E6113,6E,IndiGo,8672,,
2161,COK,MAA,15:00:00,6,01:20:00,16:20:00,6,6.00E+182,6E,IndiGo,8672,,
2162,COK,MAA,09:45:00,0,01:20:00,11:05:00,0,6.00E+253,6E,IndiGo,9022,,
2163,COK,HYD,06:15:00,2,01:35:00,07:50:00,2,G8123,G8,Go First,8526,,
2164,COK,HYD,06:15:00,1,01:35:00,07:50:00,1,G8123,G8,Go First,8526,,
2165,COK,HYD,06:15:00,4,01:35:00,07:50:00,4,G8123,G8,Go First,8643,,
2166,COK,HYD,06:15:00,0,01:35:00,07:50:00,0,G8123,G8,Go First,8646,,
2167,COK,HYD,06:15:00,5,01:35:00,07:50:00,5,G8123,G8,Go First,8646,,
2168,COK,HYD,12:30:00,4,01:35:00,14:05:00,4,6.00E+304,6E,IndiGo,8646,,
2169,COK,HYD,12:30:00,2,01:35:00,14:05:00,2,6.00E+304,6E,IndiGo,8646,,
2170,COK,HYD,12:30:00,3,01:35:00,14:05:00,3,6.00E+304,6E,IndiGo,8646,,
2171,COK,HYD,17:35:00,3,01:35:00,19:10:00,3,6E697,6E,IndiGo,8646,,
2172,COK,HYD,07:55:00,3,01:40:00,09:35:00,3,6.00E+203,6E,IndiGo,8646,,
2173,COK,HYD,07:55:00,5,01:40:00,09:35:00,5,6.00E+203,6E,IndiGo,8646,,
2174,COK,HYD,12:30:00,5,01:35:00,14:05:00,5,6.00E+304,6E,IndiGo,8767,,
2175,COK,HYD,17:35:00,4,01:35:00,19:10:00,4,6E697,6E,IndiGo,8767,,
2176,COK,HYD,17:35:00,0,01:35:00,19:10:00,0,6E697,6E,IndiGo,8767,,
2177,COK,HYD,17:35:00,2,01:35:00,19:10:00,2,6E697,6E,IndiGo,8767,,
2178,COK,HYD,17:35:00,5,01:35:00,19:10:00,5,6E697,6E,IndiGo,8767,,
2179,COK,HYD,07:55:00,4,01:40:00,09:35:00,4,6.00E+203,6E,IndiGo,8767,,
2180,COK,HYD,12:30:00,0,01:35:00,14:05:00,0,6.00E+304,6E,IndiGo,9069,,
2181,COK,HYD,07:55:00,1,01:40:00,09:35:00,1,6.00E+203,6E,IndiGo,9250,,
2182,COK,HYD,07:55:00,0,01:40:00,09:35:00,0,6.00E+203,6E,IndiGo,9250,,
2183,COK,HYD,07:55:00,6,01:40:00,09:35:00,6,6.00E+203,6E,IndiGo,9250,,
2184,COK,HYD,07:55:00,2,01:40:00,09:35:00,2,6.00E+203,6E,IndiGo,9492,,
2185,COK,HYD,12:30:00,6,01:35:00,14:05:00,6,6.00E+304,6E,IndiGo,11906,,
2186,COK,HYD,17:35:00,6,01:35:00,19:10:00,6,6E697,6E,IndiGo,12511,,
2187,COK,HYD,17:35:00,1,01:35:00,19:10:00,1,6E697,6E,IndiGo,14563,,
2188,COK,TRV,10:05:00,1,00:55:00,11:00:00,1,6E7255,6E,IndiGo,5110,,
2189,COK,TRV,10:05:00,6,00:55:00,11:00:00,6,6E7255,6E,IndiGo,5265,,
2190,COK,TRV,10:05:00,4,00:55:00,11:00:00,4,6E7255,6E,IndiGo,5265,,
2191,COK,TRV,10:05:00,2,00:55:00,11:00:00,2,6E7255,6E,IndiGo,5748,,
2192,COK,TRV,10:05:00,5,00:55:00,11:00:00,5,6E7255,6E,IndiGo,6352,,
2193,COK,TRV,10:05:00,3,00:55:00,11:00:00,3,6E7255,6E,IndiGo,6352,,
2194,COK,TRV,10:05:00,0,00:55:00,11:00:00,0,6E7255,6E,IndiGo,7077,,
2195,COK,CCU,20:20:00,2,03:00:00,23:20:00,2,6.00E+198,6E,IndiGo,11958,,
2196,COK,CCU,20:20:00,3,03:00:00,23:20:00,3,6.00E+198,6E,IndiGo,12425,,
2197,COK,CCU,20:20:00,5,03:00:00,23:20:00,5,6.00E+198,6E,IndiGo,12891,,
2198,COK,CCU,20:20:00,0,03:00:00,23:20:00,0,6.00E+198,6E,IndiGo,14406,,
2199,COK,AMD,13:40:00,4,02:30:00,16:10:00,4,6E645,6E,IndiGo,10676,,
2200,COK,AMD,13:40:00,3,02:30:00,16:10:00,3,6E645,6E,IndiGo,10676,,
2201,COK,AMD,13:40:00,5,02:30:00,16:10:00,5,6E645,6E,IndiGo,11027,,
2202,COK,AMD,13:40:00,2,02:30:00,16:10:00,2,6E645,6E,IndiGo,11492,,
2203,COK,AMD,13:40:00,6,02:30:00,16:10:00,6,6E645,6E,IndiGo,13124,,
2204,COK,PNQ,23:50:00,5,01:45:00,01:35:00,6,6E951,6E,IndiGo,9378,,
2205,COK,PNQ,23:50:00,3,01:45:00,01:35:00,4,6E951,6E,IndiGo,9378,,
2206,COK,PNQ,23:50:00,1,01:45:00,01:35:00,2,6E951,6E,IndiGo,9763,,
2207,COK,PNQ,23:50:00,2,01:45:00,01:35:00,3,6E951,6E,IndiGo,9763,,
2208,COK,PNQ,23:50:00,6,01:45:00,01:35:00,0,6E951,6E,IndiGo,10171,,
2209,COK,PNQ,23:50:00,4,01:45:00,01:35:00,5,6E951,6E,IndiGo,10171,,
2210,COK,PNQ,23:50:00,0,01:45:00,01:35:00,1,6E951,6E,IndiGo,10602,,
2211,HYD,DEL,06:10:00,0,02:30:00,08:40:00,0,SG160,SG,SpiceJet,6891,,
2212,HYD,DEL,21:40:00,0,02:10:00,23:50:00,0,G8426,G8,Go First,7261,,
2213,HYD,DEL,08:35:00,0,02:15:00,10:50:00,0,G8424,G8,Go First,8033,,
